INCIDENT_NUMBER,OFFENSE_CODE,OFFENSE_CODE_GROUP,OFFENSE_DESCRIPTION,DISTRICT,REPORTING_AREA,SHOOTING,OCCURRED_ON_DATE,YEAR,MONTH,DAY_OF_WEEK,HOUR,UCR_PART,STREET,Lat,Long,Location
I162000098,00413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,B3,466,,2016-01-01 04:37:00,2016,1,Friday,4,Part One,GREENDALE RD,42.28553375,-71.09422962,"(42.28553375, -71.09422962)"
I162000098,00801,Simple Assault,ASSAULT - SIMPLE,B3,466,,2016-01-01 04:37:00,2016,1,Friday,4,Part Two,GREENDALE RD,42.28553375,-71.09422962,"(42.28553375, -71.09422962)"
I162000121,03007,Medical Assistance,SUDDEN DEATH,C11,396,,2016-01-01 04:40:00,2016,1,Friday,4,Part Three,CENTRE ST,42.29226993,-71.06482005,"(42.29226993, -71.06482005)"
I162000115,03802,Motor Vehicle Accident Response,M/V ACCIDENT - PROPERTY  DAMAGE,B2,333,,2016-01-01 04:47:00,2016,1,Friday,4,Part Three,COLUMBIA RD,42.31133882,-71.07024074,"(42.31133882, -71.07024074)"
I162000099,00413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,D4,270,,2016-01-01 04:55:00,2016,1,Friday,4,Part One,NORTHAMPTON ST,42.33395125,-71.07538939,"(42.33395125, -71.07538939)"
I162000128,03802,Motor Vehicle Accident Response,M/V ACCIDENT - PROPERTY  DAMAGE,B3,469,,2016-01-01 05:04:00,2016,1,Friday,5,Part Three,WALK HILL ST,42.27991636,-71.09674377,"(42.27991636, -71.09674377)"
I162000100,03831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,C11,336,,2016-01-01 05:07:00,2016,1,Friday,5,Part Three,NORTON ST,42.30626521,-71.06864556,"(42.30626521, -71.06864556)"
I162000123,03831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,B3,463,,2016-01-01 05:24:00,2016,1,Friday,5,Part Three,AMERICAN LEGION HWY,42.29708829,-71.09095546,"(42.29708829, -71.09095546)"
I162000116,03802,Motor Vehicle Accident Response,M/V ACCIDENT - PROPERTY  DAMAGE,C11,257,,2016-01-01 05:42:00,2016,1,Friday,5,Part Three,HANCOCK ST,42.31319382,-71.06500833,"(42.31319382, -71.06500833)"
I162000116,02101,Operating Under the Influence,OPERATING UNDER THE INFLUENCE ALCOHOL,C11,257,,2016-01-01 05:42:00,2016,1,Friday,5,Part Two,HANCOCK ST,42.31319382,-71.06500833,"(42.31319382, -71.06500833)"
I162000113,03803,Motor Vehicle Accident Response,M/V ACCIDENT - PERSONAL INJURY,E13,508,,2016-01-01 05:47:00,2016,1,Friday,5,Part Three,HYDE PARK AVE,42.29182835,-71.11780085,"(42.29182835, -71.11780085)"
I162000114,01830,Drug Violation,DRUGS - SICK ASSIST - HEROIN,B2,263,,2016-01-01 05:53:00,2016,1,Friday,5,Part Two,DUDLEY ST,42.32435506,-71.07440305,"(42.32435506, -71.07440305)"
I162000118,00521,Residential Burglary,BURGLARY - RESIDENTIAL - ATTEMPT,B2,281,,2016-01-01 06:32:00,2016,1,Friday,6,Part One,GREENVILLE ST,42.32696802,-71.08051941,"(42.32696802, -71.08051941)"
I162000118,01402,Vandalism,VANDALISM,B2,281,,2016-01-01 06:32:00,2016,1,Friday,6,Part Two,GREENVILLE ST,42.32696802,-71.08051941,"(42.32696802, -71.08051941)"
I162000124,03802,Motor Vehicle Accident Response,M/V ACCIDENT - PROPERTY  DAMAGE,C11,404,,2016-01-01 07:01:00,2016,1,Friday,7,Part Three,DORCHESTER AVE,42.27796447,-71.06648793,"(42.27796447, -71.06648793)"
I162000139,03115,Investigate Person,INVESTIGATE PERSON,B3,466,,2016-01-01 07:33:00,2016,1,Friday,7,Part Three,MORTON ST,42.28461235,-71.09224215,"(42.28461235, -71.09224215)"
I162000134,03114,Investigate Property,INVESTIGATE PROPERTY,E5,564,,2016-01-01 07:42:00,2016,1,Friday,7,Part Three,COLGATE RD,42.29369948,-71.12152026,"(42.29369948, -71.12152026)"
I162000130,00802,Simple Assault,ASSAULT SIMPLE - BATTERY,C11,334,,2016-01-01 07:45:00,2016,1,Friday,7,Part Two,CAMERON ST,42.31086884,-71.06319661,"(42.31086884, -71.06319661)"
I162000131,02900,Other,VAL - VIOLATION OF AUTO LAW - OTHER,,959,,2016-01-01 07:45:00,2016,1,Friday,7,Part Two,DORCHESTER AVE,,,
I162000135,03801,Motor Vehicle Accident Response,M/V ACCIDENT - OTHER,C11,350,,2016-01-01 07:48:00,2016,1,Friday,7,Part Three,ADAMS ST,42.30150136,-71.05980509,"(42.30150136, -71.05980509)"
I162001413,01106,Confidence Games,FRAUD - CREDIT CARD / ATM FRAUD,E5,694,,2016-01-01 08:00:00,2016,1,Friday,8,Part Two,COREY ST,42.29120868,-71.16039498,"(42.29120868, -71.16039498)"
I162019861,02647,Other,THREATS TO DO BODILY HARM,E13,307,,2016-01-01 08:00:00,2016,1,Friday,8,Part Two,WARDMAN RD,42.31529421,-71.09486034,"(42.31529421, -71.09486034)"
I162000563,00614,Larceny From Motor Vehicle,LARCENY THEFT FROM MV - NON-ACCESSORY,C11,243,,2016-01-01 08:00:00,2016,1,Friday,8,Part One,MORRILL ST,42.31633114,-71.06035002,"(42.31633114, -71.06035002)"
I192042319,01102,Fraud,FRAUD - FALSE PRETENSE / SCHEME,D4,619,,2016-01-01 08:00:00,2016,1,Friday,8,Part Two,BURBANK ST,42.34447409,-71.08889326,"(42.34447409, -71.08889326)"
I162023675,01106,Confidence Games,FRAUD - CREDIT CARD / ATM FRAUD,D4,131,,2016-01-01 08:00:00,2016,1,Friday,8,Part Two,BEACON ST,42.35505244,-71.07390742,"(42.35505244, -71.07390742)"
I162000129,00423,Aggravated Assault,ASSAULT - AGGRAVATED,B2,262,,2016-01-01 08:09:00,2016,1,Friday,8,Part One,COTTAGE ST,42.33357038,-71.05371065,"(42.33357038, -71.05371065)"
I162000140,03115,Investigate Person,INVESTIGATE PERSON,C11,393,,2016-01-01 08:12:00,2016,1,Friday,8,Part Three,ASHMONT ST,42.28591105,-71.06375862,"(42.28591105, -71.06375862)"
I162000137,03831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,B3,445,,2016-01-01 08:37:00,2016,1,Friday,8,Part Three,YORK ST,42.29955614,-71.08073767,"(42.29955614, -71.08073767)"
I162000133,03831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,C11,354,,2016-01-01 08:38:00,2016,1,Friday,8,Part Three,VICTORY RD,42.29594587,-71.05423229,"(42.29594587, -71.05423229)"
I162000141,00521,Residential Burglary,BURGLARY - RESIDENTIAL - ATTEMPT,B2,305,,2016-01-01 08:50:00,2016,1,Friday,8,Part One,ELMORE ST,42.31952352,-71.09056323,"(42.31952352, -71.09056323)"
I162005163,01106,Confidence Games,FRAUD - CREDIT CARD / ATM FRAUD,E5,682,,2016-01-01 09:00:00,2016,1,Friday,9,Part Two,HILLOCK ST,42.28347311,-71.14031974,"(42.28347311, -71.14031974)"
I162008018,01107,Fraud,FRAUD - IMPERSONATION,E5,741,,2016-01-01 09:00:00,2016,1,Friday,9,Part Two,CARROLL ST,42.2880619,-71.16926007,"(42.28806190, -71.16926007)"
I162009164,00614,Larceny From Motor Vehicle,LARCENY THEFT FROM MV - NON-ACCESSORY,E13,506,,2016-01-01 09:00:00,2016,1,Friday,9,Part One,RODMAN ST,42.29303746,-71.11567554,"(42.29303746, -71.11567554)"
I162000146,03207,Property Found,PROPERTY - FOUND,C11,393,,2016-01-01 09:17:00,2016,1,Friday,9,Part Three,FLORIDA ST,42.2878767,-71.05839664,"(42.28787670, -71.05839664)"
I162000144,00802,Simple Assault,ASSAULT SIMPLE - BATTERY,C6,212,,2016-01-01 09:23:00,2016,1,Friday,9,Part Two,W SECOND ST,42.33744399,-71.04507591,"(42.33744399, -71.04507591)"
I162000720,03501,Missing Person Reported,MISSING PERSON,E5,721,,2016-01-01 09:30:00,2016,1,Friday,9,Part Three,CONSTANCE RD,42.27499426,-71.16506105,"(42.27499426, -71.16506105)"
I162000720,03502,Missing Person Located,MISSING PERSON - LOCATED,E5,721,,2016-01-01 09:30:00,2016,1,Friday,9,Part Three,CONSTANCE RD,42.27499426,-71.16506105,"(42.27499426, -71.16506105)"
I162000157,01402,Vandalism,VANDALISM,B3,428,,2016-01-01 09:43:00,2016,1,Friday,9,Part Two,CLARKWOOD ST,42.28013735,-71.09079826,"(42.28013735, -71.09079826)"
I162000157,00520,Residential Burglary,BURGLARY - RESIDENTIAL - FORCE,B3,428,,2016-01-01 09:43:00,2016,1,Friday,9,Part One,CLARKWOOD ST,42.28013735,-71.09079826,"(42.28013735, -71.09079826)"
I162000147,02647,Other,THREATS TO DO BODILY HARM,E13,307,,2016-01-01 09:45:00,2016,1,Friday,9,Part Two,WASHINGTON ST,42.31584636,-71.09824825,"(42.31584636, -71.09824825)"
I162000147,02610,Other,TRESPASSING,E13,307,,2016-01-01 09:45:00,2016,1,Friday,9,Part Two,WASHINGTON ST,42.31584636,-71.09824825,"(42.31584636, -71.09824825)"
I162000454,03114,Investigate Property,INVESTIGATE PROPERTY,C6, ,,2016-01-01 10:00:00,2016,1,Friday,10,Part Three,JAMES O'NEILL,,,
I162000454,03114,Investigate Property,INVESTIGATE PROPERTY,C6, ,,2016-01-01 10:00:00,2016,1,Friday,10,Part Three,JAMES O'NEILL,,,
I162012912,02629,Harassment,HARASSMENT,C6,215,,2016-01-01 10:00:00,2016,1,Friday,10,Part Two,TUDOR ST,42.33517433,-71.05135823,"(42.33517433, -71.05135823)"
I172049623,01106,Confidence Games,FRAUD - CREDIT CARD / ATM FRAUD,D14,794,,2016-01-01 10:00:00,2016,1,Friday,10,Part Two,COMMONWEALTH AVE,42.34906578,-71.13414695,"(42.34906578, -71.13414695)"
I162000162,03830,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PERSONAL INJURY,D4,145,,2016-01-01 10:01:00,2016,1,Friday,10,Part Three,HUNTINGTON AVE,42.34341962,-71.083956,"(42.34341962, -71.08395600)"
I162000158,02900,Other,VAL - VIOLATION OF AUTO LAW - OTHER,B3,456,,2016-01-01 10:05:00,2016,1,Friday,10,Part Two,FOWLER ST,42.30085931,-71.08128808,"(42.30085931, -71.08128808)"
I162000156,02610,Other,TRESPASSING,D4,143,,2016-01-01 10:08:00,2016,1,Friday,10,Part Two,BOYLSTON ST,42.34815229,-71.08450821,"(42.34815229, -71.08450821)"
I162000149,03114,Investigate Property,INVESTIGATE PROPERTY,E13,303,,2016-01-01 10:09:00,2016,1,Friday,10,Part Three,AMORY AVE,42.32066534,-71.10004987,"(42.32066534, -71.10004987)"
I162000154,03301,Verbal Disputes,VERBAL DISPUTE,B3,439,,2016-01-01 10:13:00,2016,1,Friday,10,Part Three,CALLENDER ST,42.28880961,-71.08110237,"(42.28880961, -71.08110237)"
I162001144,00724,Auto Theft,AUTO THEFT,B3,428,,2016-01-01 10:24:00,2016,1,Friday,10,Part One,NORFOLK ST,42.27967051,-71.08887826,"(42.27967051, -71.08887826)"
I162000153,03301,Verbal Disputes,VERBAL DISPUTE,B3,432,,2016-01-01 10:30:00,2016,1,Friday,10,Part Three,WOODROW AVE,42.28783644,-71.08101039,"(42.28783644, -71.08101039)"
I162000171,02647,Other,THREATS TO DO BODILY HARM,E5,724,,2016-01-01 10:35:00,2016,1,Friday,10,Part Two,VFW PKWY,42.26932098,-71.17204938,"(42.26932098, -71.17204938)"
I162000160,03410,Towed,TOWED MOTOR VEHICLE,C11,347,,2016-01-01 10:51:00,2016,1,Friday,10,Part Three,DORCHESTER AVE,42.30636007,-71.05870799,"(42.30636007, -71.05870799)"
I162073770,00619,Larceny,LARCENY ALL OTHERS,, ,,2016-01-01 11:00:00,2016,1,Friday,11,Part One,ALLANDALE,,,
I162026533,02629,Harassment,HARASSMENT,D4,146,,2016-01-01 11:00:00,2016,1,Friday,11,Part Two,W NEWTON ST,42.34451294,-71.08049717,"(42.34451294, -71.08049717)"
I162051265,01201,Embezzlement,EMBEZZLEMENT,A1,102,,2016-01-01 11:12:00,2016,1,Friday,11,Part Two,BEACON ST,42.35825495,-71.06173472,"(42.35825495, -71.06173472)"
I162000165,03115,Investigate Person,INVESTIGATE PERSON,E18,498,,2016-01-01 11:13:00,2016,1,Friday,11,Part Three,HYDE PARK AVE,42.27380942,-71.11996035,"(42.27380942, -71.11996035)"
I162000193,03001,Medical Assistance,DEATH INVESTIGATION,D4,170,,2016-01-01 11:14:00,2016,1,Friday,11,Part Three,WORCESTER ST,42.33805954,-71.07636952,"(42.33805954, -71.07636952)"
I162000193,03007,Medical Assistance,SUDDEN DEATH,D4,170,,2016-01-01 11:14:00,2016,1,Friday,11,Part Three,WORCESTER ST,42.33805954,-71.07636952,"(42.33805954, -71.07636952)"
I162000178,03301,Verbal Disputes,VERBAL DISPUTE,D4,905,,2016-01-01 11:19:00,2016,1,Friday,11,Part Three,WASHINGTON ST,42.34028574,-71.07145449,"(42.34028574, -71.07145449)"
I162000174,03502,Missing Person Located,MISSING PERSON - LOCATED,B2,298,,2016-01-01 11:21:00,2016,1,Friday,11,Part Three,OBIERNE PL,42.32319806,-71.08908618,"(42.32319806, -71.08908618)"
I162000170,01849,Drug Violation,"DRUGS - POSS CLASS B - COCAINE, ETC.",A1,117,,2016-01-01 11:34:00,2016,1,Friday,11,Part Two,BOYLSTON ST,42.3523119,-71.0637051,"(42.35231190, -71.06370510)"
I162000170,00423,Aggravated Assault,ASSAULT - AGGRAVATED,A1,117,,2016-01-01 11:34:00,2016,1,Friday,11,Part One,BOYLSTON ST,42.3523119,-71.0637051,"(42.35231190, -71.06370510)"
I172025808,01107,Fraud,FRAUD - IMPERSONATION,B3,418,,2016-01-01 11:36:00,2016,1,Friday,11,Part Two,SELDEN ST,42.28148631,-71.07756482,"(42.28148631, -71.07756482)"
I162000161,03501,Missing Person Reported,MISSING PERSON,C11,401,,2016-01-01 11:46:00,2016,1,Friday,11,Part Three,TALBOT AVE,42.2871482,-71.06493039,"(42.28714820, -71.06493039)"
I162000161,03502,Missing Person Located,MISSING PERSON - LOCATED,C11,401,,2016-01-01 11:46:00,2016,1,Friday,11,Part Three,TALBOT AVE,42.2871482,-71.06493039,"(42.28714820, -71.06493039)"
I162000180,03108,Fire Related Reports,"FIRE REPORT - HOUSE, BUILDING, ETC.",D4,903,,2016-01-01 11:49:00,2016,1,Friday,11,Part Three,DITMUS CT,42.33700248,-71.08227581,"(42.33700248, -71.08227581)"
I162000177,00617,Larceny,LARCENY THEFT FROM BUILDING,E18,493,,2016-01-01 11:51:00,2016,1,Friday,11,Part One,RIVER ST,42.26194848,-71.10971613,"(42.26194848, -71.10971613)"
I162000181,03115,Investigate Person,INVESTIGATE PERSON,B2,458,,2016-01-01 12:00:00,2016,1,Friday,12,Part Three,BLUE HILL AVE,42.30938437,-71.08262277,"(42.30938437, -71.08262277)"
I162019882,03201,Property Lost,PROPERTY - LOST,E5,713,,2016-01-01 12:00:00,2016,1,Friday,12,Part Three,GROVE ST,42.2620024,-71.1572423,"(42.26200240, -71.15724230)"
I182047771,02647,Other,THREATS TO DO BODILY HARM,C11,356,,2016-01-01 12:00:00,2016,1,Friday,12,Part Two,CHARLES ST,42.29990887,-71.06424768,"(42.29990887, -71.06424768)"
I162061193,00619,Larceny,LARCENY ALL OTHERS,B3,436,,2016-01-01 12:00:00,2016,1,Friday,12,Part One,OAKWOOD ST,42.28816223,-71.07362757,"(42.28816223, -71.07362757)"
I162061193,01106,Confidence Games,FRAUD - CREDIT CARD / ATM FRAUD,B3,436,,2016-01-01 12:00:00,2016,1,Friday,12,Part Two,OAKWOOD ST,42.28816223,-71.07362757,"(42.28816223, -71.07362757)"
I162077513,03115,Investigate Person,INVESTIGATE PERSON,A7,26,,2016-01-01 12:00:00,2016,1,Friday,12,Part Three,MERIDIAN ST,42.37996489,-71.03923314,"(42.37996489, -71.03923314)"
I162075626,03201,Property Lost,PROPERTY - LOST,D4,627,,2016-01-01 12:00:00,2016,1,Friday,12,Part Three,BOYLSTON ST,42.34412628,-71.09942777,"(42.34412628, -71.09942777)"
I162017220,00706,Auto Theft,AUTO THEFT - MOTORCYCLE / SCOOTER,C11,246,,2016-01-01 12:00:00,2016,1,Friday,12,Part One,HARTLAND ST,42.31508092,-71.05281319,"(42.31508092, -71.05281319)"
I162000182,03301,Verbal Disputes,VERBAL DISPUTE,A7,29,,2016-01-01 12:05:00,2016,1,Friday,12,Part Three,MAVERICK SQ,42.36943145,-71.03917179,"(42.36943145, -71.03917179)"
I182047176,02629,Harassment,HARASSMENT,A1,88,,2016-01-01 12:06:00,2016,1,Friday,12,Part Two,CLARK ST,42.36510011,-71.05242015,"(42.36510011, -71.05242015)"
I162000179,00619,Larceny,LARCENY ALL OTHERS,B2,237,,2016-01-01 12:20:00,2016,1,Friday,12,Part One,E COTTAGE ST,42.32103493,-71.06348926,"(42.32103493, -71.06348926)"
I162000172,03109,Police Service Incidents,SERVICE TO OTHER PD INSIDE OF MA.,A1,117,,2016-01-01 12:24:00,2016,1,Friday,12,Part Three,BOYLSTON ST,42.3523119,-71.0637051,"(42.35231190, -71.06370510)"
I162000196,03831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,D14,768,,2016-01-01 12:29:00,2016,1,Friday,12,Part Three,PARSONS ST,42.35599771,-71.15668902,"(42.35599771, -71.15668902)"
I162000189,03410,Towed,TOWED MOTOR VEHICLE,C11,347,,2016-01-01 12:35:00,2016,1,Friday,12,Part Three,HECLA ST,42.30682138,-71.06030035,"(42.30682138, -71.06030035)"
I162000203,03301,Verbal Disputes,VERBAL DISPUTE,B2,304,,2016-01-01 12:43:00,2016,1,Friday,12,Part Three,SLAYTON WAY,42.32177032,-71.09779774,"(42.32177032, -71.09779774)"
I162000186,03207,Property Found,PROPERTY - FOUND,C6,200,,2016-01-01 12:45:00,2016,1,Friday,12,Part Three,W BROADWAY,42.34128751,-71.05467933,"(42.34128751, -71.05467933)"
I162000201,01402,Vandalism,VANDALISM,C11,257,,2016-01-01 12:48:00,2016,1,Friday,12,Part Two,EVERETT AVE,42.31526714,-71.0630687,"(42.31526714, -71.06306870)"
I162000187,03112,Landlord/Tenant Disputes,LANDLORD - TENANT SERVICE,C11,361,,2016-01-01 12:51:00,2016,1,Friday,12,Part Three,MATHER ST,42.29398503,-71.06597383,"(42.29398503, -71.06597383)"
I162000190,00413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,B2,268,,2016-01-01 12:57:00,2016,1,Friday,12,Part One,AMBROSE ST,42.32995779,-71.07802711,"(42.32995779, -71.07802711)"
I162000184,01402,Vandalism,VANDALISM,E5,709,,2016-01-01 13:00:00,2016,1,Friday,13,Part Two,LAGRANGE ST,42.28026694,-71.1572987,"(42.28026694, -71.15729870)"
I162000220,03831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,E13,649,,2016-01-01 13:02:00,2016,1,Friday,13,Part Three,CUSTER ST,42.30722661,-71.11737881,"(42.30722661, -71.11737881)"
I162000191,00619,Larceny,LARCENY ALL OTHERS,B3,439,,2016-01-01 13:03:00,2016,1,Friday,13,Part One,BLUE HILL AVE,42.29098335,-71.08912013,"(42.29098335, -71.08912013)"
I162000197,03125,Warrant Arrests,WARRANT ARREST,A15,41,,2016-01-01 13:09:00,2016,1,Friday,13,Part Three,MOULTON ST,42.37673728,-71.05667466,"(42.37673728, -71.05667466)"
I162000212,03006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,C11,332,,2016-01-01 13:26:00,2016,1,Friday,13,Part Three,HANCOCK ST,42.31319382,-71.06500833,"(42.31319382, -71.06500833)"
I162000209,02619,Prisoner Related Incidents,FUGITIVE FROM JUSTICE,B2,237,,2016-01-01 13:30:00,2016,1,Friday,13,Part Two,COLUMBIA RD,42.32015319,-71.06220377,"(42.32015319, -71.06220377)"
I162023929,02647,Other,THREATS TO DO BODILY HARM,E18,524,,2016-01-01 13:30:00,2016,1,Friday,13,Part Two,NEEDHAM RD,42.24249788,-71.12326854,"(42.24249788, -71.12326854)"
I162009177,02629,Harassment,HARASSMENT,C6,175,,2016-01-01 13:34:00,2016,1,Friday,13,Part Two,WOODWARD AVE,42.3250287,-71.07341448,"(42.32502870, -71.07341448)"
I162000214,03410,Towed,TOWED MOTOR VEHICLE,D4,150,,2016-01-01 13:35:00,2016,1,Friday,13,Part Three,CHANDLER ST,42.34615178,-71.07404347,"(42.34615178, -71.07404347)"
I192032347,01107,Fraud,FRAUD - IMPERSONATION,D4,131,,2016-01-01 13:45:00,2016,1,Friday,13,Part Two,BEACON ST,42.35393998,-71.07802992,"(42.35393998, -71.07802992)"
I162000215,03108,Fire Related Reports,"FIRE REPORT - HOUSE, BUILDING, ETC.",C6,178,,2016-01-01 13:48:00,2016,1,Friday,13,Part Three,MASSACHUSETTS AVE,42.33152148,-71.07085307,"(42.33152148, -71.07085307)"
I162006873,02647,Other,THREATS TO DO BODILY HARM,B2,268,,2016-01-01 13:56:00,2016,1,Friday,13,Part Two,HAMPDEN ST,42.32868844,-71.07505044,"(42.32868844, -71.07505044)"
I162000230,03410,Towed,TOWED MOTOR VEHICLE,D4,141,,2016-01-01 13:59:00,2016,1,Friday,13,Part Three,COMMONWEALTH AVE,42.34945353,-71.08644334,"(42.34945353, -71.08644334)"
I162000234,03115,Investigate Person,INVESTIGATE PERSON,B2,587,,2016-01-01 14:00:00,2016,1,Friday,14,Part Three,CARMEL ST,42.33212077,-71.10024766,"(42.33212077, -71.10024766)"
I162007530,03112,Landlord/Tenant Disputes,LANDLORD - TENANT SERVICE,C11,343,,2016-01-01 14:00:00,2016,1,Friday,14,Part Three,GENEVA AVE,42.30288559,-71.07056121,"(42.30288559, -71.07056121)"
I162000229,00520,Residential Burglary,BURGLARY - RESIDENTIAL - FORCE,B2,586,,2016-01-01 14:06:00,2016,1,Friday,14,Part One,PARKER ST,42.3275408,-71.09950013,"(42.32754080, -71.09950013)"
I162000205,01402,Vandalism,VANDALISM,C11,257,,2016-01-01 14:10:00,2016,1,Friday,14,Part Two,EVERETT AVE,42.31526714,-71.0630687,"(42.31526714, -71.06306870)"
I162000218,01831,Drug Violation,DRUGS - SICK ASSIST - OTHER NARCOTIC,E13,606,,2016-01-01 14:10:00,2016,1,Friday,14,Part Two,HUNTINGTON AVE,42.33186291,-71.1123942,"(42.33186291, -71.11239420)"
I162000204,01402,Vandalism,VANDALISM,C11,257,,2016-01-01 14:10:00,2016,1,Friday,14,Part Two,EVERETT AVE,42.31526714,-71.0630687,"(42.31526714, -71.06306870)"
I162000207,01402,Vandalism,VANDALISM,C11,257,,2016-01-01 14:10:00,2016,1,Friday,14,Part Two,EVERETT AVE,42.31526714,-71.0630687,"(42.31526714, -71.06306870)"
I162000206,01402,Vandalism,VANDALISM,C11,257,,2016-01-01 14:10:00,2016,1,Friday,14,Part Two,EVERETT AVE,42.31526714,-71.0630687,"(42.31526714, -71.06306870)"
I162000208,02647,Other,THREATS TO DO BODILY HARM,D14,795,,2016-01-01 14:12:00,2016,1,Friday,14,Part Two,IMRIE RD,42.35174166,-71.13847468,"(42.35174166, -71.13847468)"
I162000219,03301,Verbal Disputes,VERBAL DISPUTE,B3,463,,2016-01-01 14:12:00,2016,1,Friday,14,Part Three,BLUE HILL AVE,42.29330376,-71.0885899,"(42.29330376, -71.08858990)"
I162000222,03115,Investigate Person,INVESTIGATE PERSON,A15,105,,2016-01-01 14:18:00,2016,1,Friday,14,Part Three,SUMMER ST,42.35521625,-71.06012863,"(42.35521625, -71.06012863)"
I162000224,00413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,C11,358,,2016-01-01 14:18:00,2016,1,Friday,14,Part One,TONAWANDA ST,42.2985085,-71.06786956,"(42.29850850, -71.06786956)"
I162000232,03006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,C6,197,,2016-01-01 14:21:00,2016,1,Friday,14,Part Three,W EIGHTH ST,42.33572805,-71.05489938,"(42.33572805, -71.05489938)"
I162000226,00520,Residential Burglary,BURGLARY - RESIDENTIAL - FORCE,C11,823,,2016-01-01 14:30:00,2016,1,Friday,14,Part One,PLEASANT ST,42.31042639,-71.05965194,"(42.31042639, -71.05965194)"
I162000420,01402,Vandalism,VANDALISM,C11,402,,2016-01-01 14:30:00,2016,1,Friday,14,Part Two,BURT ST,42.28413536,-71.06957385,"(42.28413536, -71.06957385)"
I162000289,02647,Other,THREATS TO DO BODILY HARM,B2,326,,2016-01-01 14:38:00,2016,1,Friday,14,Part Two,DUNKELD ST,42.31277782,-71.07562922,"(42.31277782, -71.07562922)"
I162018525,03201,Property Lost,PROPERTY - LOST,B2,330,,2016-01-01 14:47:00,2016,1,Friday,14,Part Three,COLUMBIA RD,42.30486055,-71.08154307,"(42.30486055, -71.08154307)"
I162000480,02914,Violations,VAL - OPERATING W/O AUTHORIZATION LAWFUL,B2,306,,2016-01-01 14:50:00,2016,1,Friday,14,Part Two,TOWNSEND ST,42.3191711,-71.09192415,"(42.31917110, -71.09192415)"
I162000228,03006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,D4,272,,2016-01-01 14:59:00,2016,1,Friday,14,Part Three,E LENOX ST,42.33486614,-71.0785518,"(42.33486614, -71.07855180)"
I162000238,03006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,D14,780,,2016-01-01 15:10:00,2016,1,Friday,15,Part Three,MARKET ST,42.35524901,-71.14966815,"(42.35524901, -71.14966815)"
I162000233,03006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,A1,119,,2016-01-01 15:13:00,2016,1,Friday,15,Part Three,TREMONT ST,42.35637531,-71.06213513,"(42.35637531, -71.06213513)"
I162000237,01402,Vandalism,VANDALISM,B2,605,,2016-01-01 15:18:00,2016,1,Friday,15,Part Two,PARKER HILL AVE,42.33267994,-71.109579,"(42.33267994, -71.10957900)"
I162000248,01402,Vandalism,VANDALISM,C11,416,,2016-01-01 15:25:00,2016,1,Friday,15,Part Two,WASHINGTON ST,42.28030054,-71.07040618,"(42.28030054, -71.07040618)"
